idVotacao,voto,deputado_id,deputado_nome
2355135-49,Sim,220593,Abilio Brunini
2355135-49,Sim,204379,Acácio Favacho
2355135-49,Sim,220714,Adail Filho
2355135-49,Sim,221328,Adilson Barroso
2355135-49,Sim,204560,Adolfo Viana
2355135-49,Sim,204528,Adriana Ventura
2355135-49,Sim,121948,Adriano do Baldy
2355135-49,Sim,74646,Aécio Neves
2355135-49,Sim,136811,Afonso Hamm
2355135-49,Sim,178835,Afonso Motta
2355135-49,Sim,160527,Aguinaldo Ribeiro
2355135-49,Não,204495,Airton Faleiro
2355135-49,Sim,204549,AJ Albuquerque
2355135-49,Sim,73579,Alberto Fraga
2355135-49,Sim,74696,Alberto Mourão
2355135-49,Sim,220538,Albuquerque
2355135-49,Sim,160559,Alceu Moreira
2355135-49,Não,204501,Alencar Santana
2355135-49,Sim,178972,Alex Manente
2355135-49,Sim,160545,Alexandre Leite
2355135-49,Não,220554,Alexandre Lindenmeyer
2355135-49,Não,221148,Alfredinho
2355135-49,Sim,220576,Alfredo Gaspar
2355135-49,Não,74057,Alice Portugal
2355135-49,Não,178927,Aliel Machado
2355135-49,Sim,178937,Altineu Côrtes
2355135-49,Sim,178881,Aluisio Mendes
2355135-49,Sim,220596,Amália Barros
2355135-49,Sim,220707,Amanda Gentil
2355135-49,Sim,204356,Amaro Neto
2355135-49,Sim,107970,Ana Paula Leão
2355135-49,Não,220556,Ana Paula Lima
2355135-49,Não,220632,Ana Pimentel
2355135-49,Sim,220657,André Fernandes
2355135-49,Não,133439,André Figueiredo
2355135-49,Não,204515,André Janones
2355135-49,Sim,220676,Andreia Siqueira
2355135-49,Sim,220544,Antonio Andrade
2355135-49,Sim,220638,Antonio Carlos Rodrigues
2355135-49,Sim,220549,Any Ortiz
2355135-49,Não,73433,Arlindo Chinaglia
2355135-49,Sim,141391,Arnaldo Jardim
2355135-49,Sim,160600,Arthur Oliveira Maia
2355135-49,Não,74090,Átila Lins
2355135-49,Sim,123086,Átila Lira
2355135-49,Sim,160665,Augusto Coutinho
2355135-49,Sim,220577,Augusto Puppio
2355135-49,Sim,160512,Aureo Ribeiro
2355135-49,Não,69871,Bacelar
2355135-49,Sim,220605,Bandeira de Mello
2355135-49,Sim,220612,Bebeto
2355135-49,Não,73701,Benedita da Silva
